food_id,food_name,quantity,expiry_date,provider_id,provider_type,location,food_type,meal_type,claim_id,receiver_id,status,timestamp,provider_name,address,provider_city,provider_contact,receiver_name,receiver_type,receiver_city,receiver_contact,food_status,time_of_day
254,Rice,30,2025-03-24,703,Catering Service,Lake Jamestown,Non-Vegetarian,Lunch,315,854,Completed,2025-03-05 22:09:00,Pierce Group,"87040 Smith Lodge
New Robertbury, DE 31100",Lake Jamestown,+1-843-457-7096x3283,Christopher Diaz,Individual,Lorifurt,001-442-106-2480x735,active,Night
256,Rice,33,2025-03-28,384,Grocery Store,Jamesfurt,Non-Vegetarian,Dinner,135,12,Cancelled,2025-03-06 19:49:00,Rogers-Warren,"408 Katelyn Bridge
Dayshire, LA 95554",Jamesfurt,001-439-195-6960,Jennifer Bishop,NGO,Katherineside,+1-801-363-6355x49805,active,Evening
256,Rice,33,2025-03-28,384,Grocery Store,Jamesfurt,Non-Vegetarian,Dinner,255,438,Pending,2025-03-18 17:31:00,Rogers-Warren,"408 Katelyn Bridge
Dayshire, LA 95554",Jamesfurt,001-439-195-6960,Jane Davis,Individual,Lake Joshuaville,001-480-554-8487x778,active,Evening
256,Rice,33,2025-03-28,384,Grocery Store,Jamesfurt,Non-Vegetarian,Dinner,322,824,Cancelled,2025-03-05 05:22:00,Rogers-Warren,"408 Katelyn Bridge
Dayshire, LA 95554",Jamesfurt,001-439-195-6960,Madison Myers,Shelter,Cruzland,(123)500-8333x8386,active,Morning
257,Chicken,41,2025-03-25,344,Catering Service,North Nicholas,Non-Vegetarian,Snacks,420,977,Cancelled,2025-03-11 04:00:00,"Mcmillan, Gallegos and Perry","4963 Decker Loop Apt. 710
West Karen, MO 17141",North Nicholas,247-797-3341x5155,Pamela Scott,Charity,South Paul,310-642-0442,active,Night
258,Fish,24,2025-03-21,101,Restaurant,East Angelafort,Non-Vegetarian,Breakfast,58,149,Completed,2025-03-13 15:12:00,Chambers-Waters,"56762 Kimberly Light Suite 474
Matthewmouth, UT 45275",East Angelafort,001-230-322-3448x38934,Nathan Willis,NGO,Danielfort,830.318.9696x322,active,Afternoon
258,Fish,24,2025-03-21,101,Restaurant,East Angelafort,Non-Vegetarian,Breakfast,62,678,Pending,2025-03-17 14:07:00,Chambers-Waters,"56762 Kimberly Light Suite 474
Matthewmouth, UT 45275",East Angelafort,001-230-322-3448x38934,Joseph Johnson,NGO,South Jasminechester,412.202.8352x6950,active,Afternoon
258,Fish,24,2025-03-21,101,Restaurant,East Angelafort,Non-Vegetarian,Breakfast,278,360,Pending,2025-03-14 03:18:00,Chambers-Waters,"56762 Kimberly Light Suite 474
Matthewmouth, UT 45275",East Angelafort,001-230-322-3448x38934,Tammy Boone,Shelter,New Christopher,301.713.7646x501,active,Night
260,Fruits,50,2025-03-29,723,Supermarket,Jessicaland,Vegetarian,Dinner,475,901,Cancelled,2025-03-18 10:26:00,Butler-Phillips,"USNV Gordon
FPO AP 25294",Jessicaland,+1-366-362-7376x557,Donald Caldwell,Shelter,Dawsonberg,001-191-071-2217x6177,active,Morning
261,Pasta,15,2025-03-21,112,Restaurant,East Courtneymouth,Non-Vegetarian,Lunch,541,705,Completed,2025-03-11 12:29:00,"Webb, Graves and Harrison","3538 Fields Vista Suite 058
West Sonya, IN 53745",East Courtneymouth,935.714.9134x34359,Christopher Sellers,Charity,East Nathanstad,(570)957-6832,active,Afternoon
262,Dairy,47,2025-03-30,693,Restaurant,Raybury,Vegetarian,Breakfast,349,245,Pending,2025-03-05 19:39:00,Salazar PLC,"384 Allison Ports
North Rachel, CT 22924",Raybury,180-591-9657x697,Rebecca Sanchez,Shelter,New Craig,586-413-7361,active,Evening
262,Dairy,47,2025-03-30,693,Restaurant,Raybury,Vegetarian,Breakfast,367,688,Completed,2025-03-07 19:46:00,Salazar PLC,"384 Allison Ports
North Rachel, CT 22924",Raybury,180-591-9657x697,Jeffrey Turner,Charity,East Tiffanyview,001-321-160-3094x50214,active,Evening
265,Fruits,32,2025-03-26,862,Grocery Store,East Tammy,Vegetarian,Breakfast,440,460,Cancelled,2025-03-14 21:06:00,Obrien-Carr,"7915 Jacob Tunnel Suite 241
New Lisaport, HI 08755",East Tammy,096.381.4881x4011,Karen Stafford,Shelter,West Justinberg,(040)774-3704,active,Night
269,Soup,36,2025-03-28,595,Grocery Store,Port Matthew,Non-Vegetarian,Snacks,561,859,Completed,2025-03-07 17:52:00,Knox and Sons,"PSC 6513, Box 7743
APO AP 22827",Port Matthew,967.217.8511x139,Dana Williams,Charity,Cookstad,5259995693,active,Evening
271,Rice,22,2025-03-17,254,Restaurant,Reidland,Vegan,Breakfast,379,249,Cancelled,2025-03-14 23:15:00,Huber Group,"36361 Roger Trail Apt. 099
Ashleybury, MD 98039",Reidland,001-841-494-8011x4394,Zachary Lewis,Charity,Lake Kelli,0318694632,active,Night
271,Rice,22,2025-03-17,254,Restaurant,Reidland,Vegan,Breakfast,522,372,Pending,2025-03-17 21:36:00,Huber Group,"36361 Roger Trail Apt. 099
Ashleybury, MD 98039",Reidland,001-841-494-8011x4394,Harold Bowen,Charity,South Barbaraburgh,732.692.1653x04238,,Night
271,Rice,22,2025-03-17,254,Restaurant,Reidland,Vegan,Breakfast,704,394,Pending,2025-03-08 01:33:00,Huber Group,"36361 Roger Trail Apt. 099
Ashleybury, MD 98039",Reidland,001-841-494-8011x4394,Kyle Kerr,Charity,Sarahville,(065)853-7158x4157,active,Night
272,Vegetables,30,2025-03-25,151,Restaurant,Anthonyshire,Vegan,Dinner,988,191,Pending,2025-03-04 07:18:00,Butler-Newman,"531 Christine Plains Apt. 814
New Randall, GA 19091",Anthonyshire,+1-832-258-6208x585,Brent Anderson,Shelter,New Seanburgh,2254787600,active,Morning
273,Salad,32,2025-03-16,446,Catering Service,Port Richardshire,Non-Vegetarian,Lunch,6,607,Cancelled,2025-03-02 02:50:00,Nichols-Barnes,"PSC 0287, Box 6878
APO AP 95472",Port Richardshire,507-731-3315,Sean Wolf,NGO,Mcfarlandhaven,(490)913-7034x400,active,Night
275,Fish,35,2025-03-24,657,Supermarket,Davidland,Non-Vegetarian,Breakfast,330,354,Completed,2025-03-01 06:24:00,Carpenter-Wright,"2253 Paul Circles
Taylorland, CA 85679",Davidland,001-482-381-7341x4903,Kimberly Nelson,Charity,Lake Lesliemouth,(009)475-3945,active,Morning
275,Fish,35,2025-03-24,657,Supermarket,Davidland,Non-Vegetarian,Breakfast,533,410,Pending,2025-03-13 05:38:00,Carpenter-Wright,"2253 Paul Circles
Taylorland, CA 85679",Davidland,001-482-381-7341x4903,Betty Reid,Charity,North Abigail,001-526-626-7117x20926,active,Morning
277,Pasta,30,2025-03-22,244,Supermarket,Toddberg,Non-Vegetarian,Lunch,174,947,Cancelled,2025-03-03 18:22:00,Chan-Elliott,"16644 Kelli Spur
Gregoryville, SC 80630",Toddberg,021-322-3933x46620,Debra Webster,Charity,East Debramouth,(930)291-9053x13757,active,Evening
278,Soup,35,2025-03-24,66,Restaurant,Lake Michaelfurt,Non-Vegetarian,Lunch,9,807,Completed,2025-03-18 02:26:00,Lambert-Wilson,"2162 Johnson Field
East Caroline, AZ 13953",Lake Michaelfurt,+1-552-690-1512x083,Taylor Miller,NGO,Josephside,+1-022-270-5486x316,active,Night
279,Chicken,3,2025-03-25,326,Supermarket,Lake Alicia,Non-Vegetarian,Lunch,920,323,Cancelled,2025-03-20 16:37:00,"Bender, Jordan and Bennett","635 Herrera Trafficway
Huynhside, CT 11395",Lake Alicia,001-194-509-7599x83421,Linda Banks,Individual,New Sarahmouth,323-540-9403x92583,active,Afternoon
281,Rice,28,2025-03-23,356,Supermarket,West Michael,Non-Vegetarian,Breakfast,21,493,Completed,2025-03-04 00:29:00,Espinoza PLC,"410 White Heights
North Todd, ID 25520",West Michael,(410)539-3296,Chelsea Powell,Charity,Lake Rachelburgh,001-527-059-4168x72504,active,Night
282,Fruits,27,2025-03-25,640,Grocery Store,West Tinamouth,Vegetarian,Lunch,518,127,Pending,2025-03-07 20:37:00,"Cook, Jackson and Griffith","45823 Wright Point Apt. 175
Morrowbury, SC 14712",West Tinamouth,496.170.0536x12668,Hayden Hill,NGO,North Roger,1431125754,active,Evening
284,Vegetables,36,2025-03-27,161,Supermarket,Perezport,Vegetarian,Breakfast,582,990,Completed,2025-03-03 06:53:00,Campbell LLC,"8423 Karen Trace Apt. 648
Johnland, IA 21810",Perezport,001-211-446-3315x74760,Patricia Hardy,Shelter,Thomasport,076.687.3532x03467,active,Morning
284,Vegetables,36,2025-03-27,161,Supermarket,Perezport,Vegetarian,Breakfast,973,559,Pending,2025-03-08 20:43:00,Campbell LLC,"8423 Karen Trace Apt. 648
Johnland, IA 21810",Perezport,001-211-446-3315x74760,Randy Martinez,Shelter,Brownville,001-788-451-1379x961,active,Evening
285,Rice,44,2025-03-19,353,Grocery Store,North Aaron,Vegetarian,Breakfast,965,377,Pending,2025-03-04 01:35:00,Rose-Pearson,"48119 Luna Villages
Cherylfurt, HI 56512",North Aaron,735.520.0971x89331,Patrick Campbell,NGO,Leeton,7058064686,active,Night
287,Salad,20,2025-03-17,882,Supermarket,Jenniferville,Vegan,Breakfast,677,663,Pending,2025-03-18 11:41:00,"Freeman, Allen and Castaneda","58124 Reeves Stream Suite 880
Dayfurt, IA 16577",Jenniferville,(162)139-2884,Michael English,NGO,Lake Daniel,612.320.3740,expired,Morning
290,Dairy,19,2025-03-19,315,Restaurant,Lake Andrewmouth,Non-Vegetarian,Lunch,11,118,Pending,2025-03-04 23:01:00,Nelson LLC,"773 Frazier Ranch
Kellerbury, GA 32205",Lake Andrewmouth,+1-859-029-3911x34890,Matthew Tran,Charity,South Franciscoport,583.144.1560x457,active,Night
290,Dairy,19,2025-03-19,315,Restaurant,Lake Andrewmouth,Non-Vegetarian,Lunch,171,134,Pending,2025-03-02 17:02:00,Nelson LLC,"773 Frazier Ranch
Kellerbury, GA 32205",Lake Andrewmouth,+1-859-029-3911x34890,Emily Christian,Individual,Marcusberg,(724)629-2189x533,active,Evening
291,Salad,12,2025-03-19,785,Catering Service,Lindseybury,Vegetarian,Breakfast,348,876,Cancelled,2025-03-07 05:24:00,Crane LLC,"32159 Bradley Canyon
Stevensonside, VA 33070",Lindseybury,001-004-545-5901x1754,Jeremy Robinson,NGO,Jamesview,001-097-198-3229x7777,active,Morning
291,Salad,12,2025-03-19,785,Catering Service,Lindseybury,Vegetarian,Breakfast,654,158,Pending,2025-03-21 00:56:00,Crane LLC,"32159 Bradley Canyon
Stevensonside, VA 33070",Lindseybury,001-004-545-5901x1754,Gregory Murphy,Individual,South Ashley,(090)319-2480,expired,Night
292,Chicken,16,2025-03-17,906,Supermarket,West Kevin,Non-Vegetarian,Breakfast,960,830,Completed,2025-03-15 09:00:00,Wright LLC,"PSC 1473, Box 2158
APO AE 95836",West Kevin,001-515-383-6029x214,Jeffrey Cooper,Shelter,Lake Christian,001-877-245-5095,active,Morning
293,Rice,32,2025-03-27,276,Supermarket,Port Eric,Non-Vegetarian,Dinner,923,276,Cancelled,2025-03-02 22:49:00,Hodge-Leblanc,"2243 John Squares
Johnburgh, TX 33271",Port Eric,3692481031,Scott Hunter,Individual,Greenton,074.305.5053x60975,active,Night
294,Bread,40,2025-03-19,113,Catering Service,East Elizabethberg,Vegan,Dinner,311,187,Cancelled,2025-03-06 21:22:00,"Anderson, Nicholson and Bruce","8546 James Fields Apt. 534
Hallborough, AL 55990",East Elizabethberg,+1-274-720-0033x1795,Amy Thomas,Shelter,Lake Erica,+1-215-295-0597x4795,active,Night
294,Bread,40,2025-03-19,113,Catering Service,East Elizabethberg,Vegan,Dinner,856,838,Completed,2025-03-18 13:19:00,"Anderson, Nicholson and Bruce","8546 James Fields Apt. 534
Hallborough, AL 55990",East Elizabethberg,+1-274-720-0033x1795,Jessica Stephens,Charity,West Michaelton,358-977-8320,active,Afternoon
295,Soup,39,2025-03-17,344,Catering Service,North Nicholas,Non-Vegetarian,Dinner,521,327,Cancelled,2025-03-16 06:19:00,"Mcmillan, Gallegos and Perry","4963 Decker Loop Apt. 710
West Karen, MO 17141",North Nicholas,247-797-3341x5155,Aaron Keller,Shelter,Melissaview,799.568.0302,active,Morning
297,Pasta,46,2025-03-19,409,Grocery Store,East Roberthaven,Non-Vegetarian,Breakfast,158,331,Cancelled,2025-03-15 00:35:00,Ayala LLC,"PSC 6395, Box 4259
APO AE 55285",East Roberthaven,714.879.6195x1367,Shane Stein,Individual,Reidton,(086)799-6277x14274,active,Night
297,Pasta,46,2025-03-19,409,Grocery Store,East Roberthaven,Non-Vegetarian,Breakfast,671,610,Completed,2025-03-01 01:43:00,Ayala LLC,"PSC 6395, Box 4259
APO AE 55285",East Roberthaven,714.879.6195x1367,Jimmy Morton,Charity,New Carrie,001-721-348-0570x6158,active,Night
297,Pasta,46,2025-03-19,409,Grocery Store,East Roberthaven,Non-Vegetarian,Breakfast,771,181,Cancelled,2025-03-13 01:15:00,Ayala LLC,"PSC 6395, Box 4259
APO AE 55285",East Roberthaven,714.879.6195x1367,Paul Evans,NGO,Smithshire,3222400397,active,Night
298,Chicken,2,2025-03-22,883,Supermarket,New Jacob,Non-Vegetarian,Lunch,705,174,Cancelled,2025-03-09 07:36:00,"Lewis, Wagner and Solis","250 Chloe Common
South Elizabethbury, NH 23690",New Jacob,001-094-480-8706,Matthew Johnson,Individual,Smithstad,285.859.0597,active,Morning
299,Dairy,14,2025-03-21,718,Restaurant,Port Victoria,Non-Vegetarian,Lunch,684,550,Pending,2025-03-14 08:30:00,Livingston Inc,"451 Smith Orchard Suite 751
East Rebecca, VA 23186",Port Victoria,+1-956-381-7075,Shawn Gibson,Individual,South Eric,001-268-793-0427x33000,active,Morning
299,Dairy,14,2025-03-21,718,Restaurant,Port Victoria,Non-Vegetarian,Lunch,853,378,Pending,2025-03-18 09:13:00,Livingston Inc,"451 Smith Orchard Suite 751
East Rebecca, VA 23186",Port Victoria,+1-956-381-7075,Brandi Buckley,Shelter,Lawrencechester,518-742-2945x12087,active,Morning
300,Pasta,16,2025-03-17,459,Supermarket,Castilloport,Non-Vegetarian,Snacks,983,755,Pending,2025-03-18 19:10:00,Brown Ltd,"8358 Randy Mission
Markmouth, SC 03456",Castilloport,164.699.6716,Eugene Beltran,Shelter,South Samanthaburgh,001-696-616-2431x933,expired,Evening
302,Bread,31,2025-03-23,760,Supermarket,Yatesside,Vegan,Snacks,516,806,Completed,2025-03-08 09:58:00,Frederick LLC,"6559 Matthew Turnpike
Johnsonchester, AK 98520",Yatesside,784.860.0232x137,James Miller,NGO,Lisabury,+1-499-819-6868x6637,active,Morning
302,Bread,31,2025-03-23,760,Supermarket,Yatesside,Vegan,Snacks,679,305,Pending,2025-03-16 01:38:00,Frederick LLC,"6559 Matthew Turnpike
Johnsonchester, AK 98520",Yatesside,784.860.0232x137,Brendan Vargas,NGO,Kellyville,981.660.6741x707,active,Night
304,Fish,5,2025-03-19,639,Supermarket,Richardsonhaven,Non-Vegetarian,Dinner,274,481,Pending,2025-03-15 22:55:00,Chandler-Roberts,"0090 Jerry Viaduct
Lake Suzannechester, GA 84592",Richardsonhaven,(671)036-0993x233,Heather Brown,Shelter,New Michaelport,001-137-622-5038x219,active,Night
304,Fish,5,2025-03-19,639,Supermarket,Richardsonhaven,Non-Vegetarian,Dinner,947,840,Cancelled,2025-03-03 20:13:00,Chandler-Roberts,"0090 Jerry Viaduct
Lake Suzannechester, GA 84592",Richardsonhaven,(671)036-0993x233,Mary Anderson,Shelter,South Mirandamouth,+1-148-126-0133x15456,active,Evening
307,Chicken,20,2025-03-20,384,Grocery Store,Jamesfurt,Non-Vegetarian,Breakfast,599,86,Pending,2025-03-19 18:33:00,Rogers-Warren,"408 Katelyn Bridge
Dayshire, LA 95554",Jamesfurt,001-439-195-6960,Jessica Grant,Charity,Smithshire,601.132.1809x716,active,Evening
308,Soup,11,2025-03-29,973,Supermarket,New Larry,Vegan,Snacks,729,239,Pending,2025-03-16 12:55:00,Watson LLC,"29574 Scott Flats
Jamestown, ME 66124",New Larry,8591148922,Lindsay Garcia,NGO,North Kimberlyport,0722151225,active,Afternoon
310,Rice,13,2025-03-20,528,Supermarket,Markport,Vegan,Dinner,66,730,Cancelled,2025-03-11 19:22:00,Baird PLC,"10521 Jared Mill Suite 659
Mccormickhaven, MO 07533",Markport,001-930-122-6265x199,Felicia Glover,Shelter,East Michael,982-844-2370,active,Evening
312,Fruits,11,2025-03-26,238,Grocery Store,North Julieburgh,Vegetarian,Breakfast,234,838,Pending,2025-03-17 06:35:00,Decker Group,"4464 Charles Creek
Sanchezborough, GA 09107",North Julieburgh,+1-152-318-5664x8137,Jessica Stephens,Charity,West Michaelton,358-977-8320,active,Morning
315,Salad,47,2025-03-18,761,Catering Service,New Zachary,Vegetarian,Dinner,896,768,Completed,2025-03-15 06:17:00,"Abbott, Brooks and Moreno","07566 Pacheco Port Apt. 447
Jenniferstad, VT 74898",New Zachary,(605)444-5107,Mary Wilson,Charity,Lake Kimberlyton,484-336-3858x53588,active,Morning
317,Dairy,22,2025-03-21,866,Grocery Store,New Robertstad,Non-Vegetarian,Dinner,927,407,Completed,2025-03-15 13:34:00,Jones-Patterson,"622 Alan Park Apt. 298
Lake Kimberly, ND 78178",New Robertstad,940.354.9558,Arthur Thomas,Charity,Clarkhaven,001-797-615-8560x7849,active,Afternoon
318,Pasta,48,2025-03-25,946,Catering Service,Roystad,Vegan,Lunch,129,555,Pending,2025-03-03 15:50:00,"Brock, Newton and Mccormick","3043 Aguilar Mission
Coltonbury, KS 26858",Roystad,(699)849-3966x8395,Mary Lewis,Individual,Port Richard,+1-443-680-8966,active,Afternoon
319,Chicken,47,2025-03-30,63,Supermarket,Mcclainfurt,Non-Vegetarian,Snacks,592,832,Completed,2025-03-03 23:50:00,"Fuller, Vincent and Fernandez","Unit 8327 Box 2560
DPO AP 34781",Mcclainfurt,(268)645-8829,Kylie Young,Shelter,Ginaview,9131186244,active,Night
320,Vegetables,26,2025-03-20,484,Restaurant,North Douglasfurt,Vegetarian,Lunch,16,836,Cancelled,2025-03-07 06:17:00,Nelson-White,"413 Atkinson Lodge
South Michael, WY 43133",North Douglasfurt,001-558-380-9342x873,Scott Craig,Shelter,South Lisa,118.382.6136,active,Morning
320,Vegetables,26,2025-03-20,484,Restaurant,North Douglasfurt,Vegetarian,Lunch,566,68,Cancelled,2025-03-13 01:43:00,Nelson-White,"413 Atkinson Lodge
South Michael, WY 43133",North Douglasfurt,001-558-380-9342x873,Wesley Thompson,Charity,Edwardburgh,+1-901-255-2891x97537,active,Night
321,Pasta,20,2025-03-18,572,Supermarket,Lake Cathy,Non-Vegetarian,Lunch,69,45,Completed,2025-03-10 06:15:00,Shaw Group,"PSC 8369, Box 1372
APO AP 87487",Lake Cathy,+1-168-522-2184x289,Derek Potter,Charity,South Laurachester,497-372-7517x026,active,Morning
321,Pasta,20,2025-03-18,572,Supermarket,Lake Cathy,Non-Vegetarian,Lunch,485,505,Cancelled,2025-03-06 17:49:00,Shaw Group,"PSC 8369, Box 1372
APO AP 87487",Lake Cathy,+1-168-522-2184x289,Alexandra Owens,NGO,Bradleyland,927.996.1259,active,Evening
323,Dairy,31,2025-03-27,4,Grocery Store,Mendezmouth,Vegetarian,Snacks,253,863,Cancelled,2025-03-10 10:56:00,"Clark, Prince and Williams","467 Bell Trail Suite 409
Port Jesus, IA 61188",Mendezmouth,556.944.8935x401,Jessica Camacho,Individual,Billyland,(190)674-9988x688,active,Morning
324,Soup,39,2025-03-24,346,Grocery Store,Thomasville,Vegetarian,Snacks,557,31,Cancelled,2025-03-06 07:22:00,"Phillips, Wolfe and Martin","Unit 1376 Box 6294
DPO AE 62072",Thomasville,001-548-413-4962,Rose Powell,NGO,Spencermouth,247-152-7297x648,active,Morning
325,Chicken,32,2025-03-25,365,Restaurant,West Robert,Non-Vegetarian,Dinner,228,607,Pending,2025-03-10 10:07:00,"Bray, Nguyen and Christensen","27009 Sheri Forges
Heidiview, AK 10251",West Robert,589.913.5215x7984,Sean Wolf,NGO,Mcfarlandhaven,(490)913-7034x400,active,Morning
326,Soup,25,2025-03-29,407,Restaurant,North Charlesside,Vegan,Dinner,562,629,Pending,2025-03-01 09:12:00,Douglas and Sons,"6331 Kathleen Hill Apt. 153
Johntown, ND 42493",North Charlesside,(883)611-4618x987,Andrea Hansen,NGO,Lake Mary,407.525.5651x8151,active,Morning
326,Soup,25,2025-03-29,407,Restaurant,North Charlesside,Vegan,Dinner,629,437,Pending,2025-03-16 00:43:00,Douglas and Sons,"6331 Kathleen Hill Apt. 153
Johntown, ND 42493",North Charlesside,(883)611-4618x987,Lindsey Lewis,Shelter,West Rogerview,001-610-209-8312,active,Night
327,Dairy,24,2025-03-22,834,Supermarket,Harrishaven,Vegetarian,Breakfast,236,301,Completed,2025-03-13 19:29:00,Bruce Inc,"642 Schultz Divide Apt. 480
Matthewview, PA 26612",Harrishaven,(258)012-0928x8067,Kristina Simpson,NGO,Melissaport,3752453906,active,Evening
329,Rice,42,2025-03-17,716,Catering Service,North Ryan,Vegetarian,Dinner,459,74,Cancelled,2025-03-13 07:50:00,Wright-Hogan,"67942 Butler Stream Apt. 519
West Terrichester, NV 43420",North Ryan,001-280-488-8210x18348,Patricia Smith,NGO,Laurafurt,(220)453-5600,active,Morning
330,Rice,49,2025-03-19,407,Restaurant,North Charlesside,Vegan,Snacks,370,38,Cancelled,2025-03-14 17:07:00,Douglas and Sons,"6331 Kathleen Hill Apt. 153
Johntown, ND 42493",North Charlesside,(883)611-4618x987,Alexander Mullins,Charity,Josephview,(248)481-7680,active,Evening
331,Fish,8,2025-03-22,480,Catering Service,East Kevin,Non-Vegetarian,Breakfast,763,52,Cancelled,2025-03-13 07:51:00,Brooks-Mccarty,"8686 Thomas Union
East Leonmouth, CO 18252",East Kevin,(297)995-3926,Cheryl Dillon,NGO,Hornemouth,350.146.1578,active,Morning
332,Rice,12,2025-03-21,616,Restaurant,Clarkberg,Vegetarian,Dinner,333,368,Completed,2025-03-13 08:50:00,Moore-Flowers,"57451 Davis Port Apt. 531
East John, CT 19104",Clarkberg,(256)326-8681x6129,Debra Murray,NGO,Duncanchester,566-832-5437,active,Morning
334,Bread,17,2025-03-19,126,Supermarket,New Rodneyville,Non-Vegetarian,Snacks,681,213,Cancelled,2025-03-11 09:29:00,"Jackson, Gonzalez and Smith","99197 Jensen Inlet
Juliaside, AK 27283",New Rodneyville,(590)652-0264x4365,Kelly Barber,NGO,Emilymouth,259-420-4088x04690,active,Morning
335,Rice,38,2025-03-20,664,Catering Service,Jeffreyshire,Non-Vegetarian,Snacks,192,246,Completed,2025-03-02 10:05:00,Caldwell PLC,"07281 Daniel Viaduct
Gabrielmouth, OK 76168",Jeffreyshire,+1-608-327-2565x3004,Kristi Wagner,Shelter,Lake Darrellburgh,264-255-1562,active,Morning
335,Rice,38,2025-03-20,664,Catering Service,Jeffreyshire,Non-Vegetarian,Snacks,286,602,Pending,2025-03-18 20:45:00,Caldwell PLC,"07281 Daniel Viaduct
Gabrielmouth, OK 76168",Jeffreyshire,+1-608-327-2565x3004,Paul Carter,Individual,Kinghaven,(108)002-5301x83445,active,Evening
335,Rice,38,2025-03-20,664,Catering Service,Jeffreyshire,Non-Vegetarian,Snacks,834,439,Pending,2025-03-09 00:14:00,Caldwell PLC,"07281 Daniel Viaduct
Gabrielmouth, OK 76168",Jeffreyshire,+1-608-327-2565x3004,Erika Lopez,Shelter,North Margarethaven,117.027.1702,active,Night
